index,x,y,z,yaw
0,20.452688217163086,13.240806579589844,0.0,180.15919494628906
1,15.435761451721191,16.72688102722168,0.0,180.15919494628906
2,15.435761451721191,16.72688102722168,0.0,180.15919494628906
3,14.435765266418457,16.724102020263672,0.0,180.15919494628906
4,13.435769081115723,16.721324920654297,0.0,180.15919494628906
5,12.435772895812988,16.71854591369629,0.0,180.15919494628906
6,11.435776710510254,16.71576690673828,0.0,180.15919494628906
7,10.43578052520752,16.712987899780273,0.0,180.15919494628906
8,9.435784339904785,16.7102108001709,0.0,180.15919494628906
9,8.43578815460205,16.70743179321289,0.0,180.15919494628906
10,7.435792446136475,16.704652786254883,0.0,180.15919494628906
11,6.43579626083374,16.701873779296875,0.0,180.15919494628906
12,5.435800075531006,16.6990966796875,0.0,180.15919494628906
13,4.4358038902282715,16.696317672729492,0.0,180.15919494628906
14,3.435807466506958,16.693538665771484,0.0,180.15919494628906
15,2.4358112812042236,16.690759658813477,0.0,180.15919494628906
16,1.4358150959014893,16.6879825592041,0.0,180.15919494628906
17,0.43581900000572205,16.685203552246094,0.0,180.15919494628906
18,-0.5641752481460571,16.682424545288086,0.0,180.15919494628906
19,-1.564171552658081,16.679645538330078,0.0,180.15919494628906
20,-2.5641677379608154,16.676868438720703,0.0,180.15919494628906
21,-3.56416392326355,16.674089431762695,0.0,180.15919494628906
22,-4.564159870147705,16.671310424804688,0.0,180.15919494628906
23,-5.5641560554504395,16.66853141784668,0.0,180.15919494628906
24,-6.564152240753174,16.665754318237305,0.0,180.15919494628906
25,-7.564148426055908,16.662975311279297,0.0,180.15919494628906
26,-8.5641450881958,16.66019630432129,0.0,180.15919494628906
27,-9.564141273498535,16.657419204711914,0.0,180.15919494628906
28,-10.56413745880127,16.654640197753906,0.0,180.15919494628906
29,-11.564133644104004,16.6518611907959,0.0,180.15919494628906
30,-12.564129829406738,16.64908218383789,0.0,180.15919494628906
31,-13.564126014709473,16.646305084228516,0.0,180.15919494628906
32,-14.564122200012207,16.643526077270508,0.0,180.15919494628906
33,-15.564118385314941,16.6407470703125,0.0,180.15919494628906
34,-16.56411361694336,16.637968063354492,0.0,180.15919494628906
35,-17.564109802246094,16.635190963745117,0.0,180.15919494628906
36,-18.564105987548828,16.63241195678711,0.0,180.15919494628906
37,-19.564102172851562,16.6296329498291,0.0,180.15919494628906
38,-20.564098358154297,16.626853942871094,0.0,180.15919494628906
39,-21.56409454345703,16.62407684326172,0.0,180.15919494628906
40,-22.564090728759766,16.62129783630371,0.0,180.15919494628906
41,-23.5640869140625,16.618518829345703,0.0,180.15919494628906
42,-24.564083099365234,16.615739822387695,0.0,180.15919494628906
43,-25.56407928466797,16.61296272277832,0.0,180.15919494628906
44,-26.564075469970703,16.610183715820312,0.0,180.15919494628906
45,-27.564071655273438,16.607404708862305,0.0,180.15919494628906
46,-28.694068908691406,16.604265213012695,0.0,-179.84078979492188
47,-28.694068908691406,16.604265213012695,0.0,180.15919494628906
48,-29.69406509399414,16.60148811340332,0.0,180.15919494628906
49,-30.694061279296875,16.598709106445312,0.0,180.15919494628906
50,-31.69405746459961,16.595930099487305,0.0,180.15919494628906
51,-32.694053649902344,16.59315299987793,0.0,180.15919494628906
52,-33.69404983520508,16.590373992919922,0.0,180.15919494628906
53,-34.69404602050781,16.587594985961914,0.0,180.15919494628906
54,-35.69404220581055,16.584815979003906,0.0,180.15919494628906
55,-36.694034576416016,16.58203887939453,0.0,180.15919494628906
56,-37.694034576416016,16.579259872436523,0.0,180.15919494628906
57,-38.694026947021484,16.576480865478516,0.0,180.15919494628906
58,-39.694026947021484,16.573701858520508,0.0,180.15919494628906
59,-40.69401931762695,16.570924758911133,0.0,180.15919494628906
60,-41.69401931762695,16.568145751953125,0.0,180.15919494628906
61,-42.69401168823242,16.565366744995117,0.0,180.15919494628906
62,-43.69401168823242,16.56258773803711,0.0,180.15919494628906
63,-44.69400405883789,16.559810638427734,0.0,180.15919494628906
64,-45.69400405883789,16.557031631469727,0.0,180.15919494628906
65,-46.69399642944336,16.55425262451172,0.0,180.15919494628906
66,-47.69399642944336,16.55147361755371,0.0,180.15919494628906
67,-48.69398880004883,16.548696517944336,0.0,180.15919494628906
68,-49.69398880004883,16.545917510986328,0.0,180.15919494628906
69,-50.6939811706543,16.54313850402832,0.0,180.15919494628906
70,-51.6939811706543,16.540359497070312,0.0,180.15919494628906
71,-52.693973541259766,16.537582397460938,0.0,180.15919494628906
72,-53.693973541259766,16.53480339050293,0.0,180.15919494628906
73,-54.693965911865234,16.532024383544922,0.0,180.15919494628906
74,-55.693965911865234,16.529245376586914,0.0,180.15919494628906
75,-56.6939582824707,16.52646827697754,0.0,180.15919494628906
76,-57.6939582824707,16.52368927001953,0.0,180.15919494628906
77,-58.69395065307617,16.520910263061523,0.0,180.15919494628906
78,-59.693946838378906,16.518131256103516,0.0,180.15919494628906
79,-60.69394302368164,16.51535415649414,0.0,180.15919494628906
80,-61.693939208984375,16.512575149536133,0.0,180.15919494628906
81,-62.69393539428711,16.509796142578125,0.0,180.15919494628906
