index,x,y,z,yaw
43,-45.33378601074219,-8.809771537780762,0.0,-90.32073974609375
44,-45.339385986328125,-9.809755325317383,0.0,-90.32073974609375
45,-45.3449821472168,-10.80974006652832,0.0,-90.32073974609375
46,-45.34989547729492,-11.80675220489502,0.0,269.7766418457031
47,-45.352725982666016,-12.8030366897583,0.0,269.8981628417969
48,-45.353424072265625,-13.799324035644531,0.0,270.0196838378906
49,-45.35202407836914,-14.795611381530762,0.0,270.1412048339844
50,-45.34852981567383,-15.791893005371094,0.0,270.2627258300781
51,-45.340049743652344,-17.18679428100586,0.0,270.43231201171875
52,-45.340049743652344,-17.18679428100586,0.0,270.43231201171875
53,-45.33250427246094,-18.186765670776367,0.0,270.43231201171875
54,-45.32495880126953,-19.186737060546875,0.0,270.43231201171875
55,-45.317413330078125,-20.186708450317383,0.0,270.43231201171875
56,-45.30986785888672,-21.18667984008789,0.0,270.43231201171875
57,-45.30232238769531,-22.1866512298584,0.0,270.43231201171875
58,-45.294776916503906,-23.186622619628906,0.0,270.43231201171875
59,-45.2872314453125,-24.186594009399414,0.0,270.43231201171875
60,-45.279685974121094,-25.186565399169922,0.0,270.43231201171875
61,-45.27214050292969,-26.186538696289062,0.0,270.43231201171875
62,-45.26459503173828,-27.18651008605957,0.0,270.43231201171875
63,-45.257049560546875,-28.186479568481445,0.0,270.43231201171875
64,-45.24950408935547,-29.186452865600586,0.0,270.43231201171875
65,-45.24195861816406,-30.186424255371094,0.0,270.43231201171875
66,-45.234413146972656,-31.1863956451416,0.0,270.43231201171875
67,-45.22686767578125,-32.18636703491211,0.0,270.43231201171875
68,-45.219322204589844,-33.18634033203125,0.0,270.43231201171875
69,-45.21177673339844,-34.18631362915039,0.0,270.43231201171875
70,-45.20423126220703,-35.186283111572266,0.0,270.43231201171875
71,-45.196685791015625,-36.186256408691406,0.0,270.43231201171875
72,-45.18914031982422,-37.18622589111328,0.0,270.43231201171875
73,-45.18159484863281,-38.18619918823242,0.0,270.43231201171875
74,-45.174049377441406,-39.1861686706543,0.0,270.43231201171875
75,-45.16650390625,-40.18614196777344,0.0,270.43231201171875
76,-45.158958435058594,-41.18611145019531,0.0,270.43231201171875
77,-45.15141296386719,-42.18608474731445,0.0,270.43231201171875
78,-45.142799377441406,-43.32764434814453,0.0,-89.56765747070312
79,-45.142799377441406,-43.327484130859375,0.0,-89.56765747070312
80,-45.13525390625,-44.32745361328125,0.0,-89.56765747070312
81,-45.127708435058594,-45.32742691040039,0.0,-89.56765747070312
82,-45.12016296386719,-46.327396392822266,0.0,-89.56765747070312
83,-45.11261749267578,-47.327369689941406,0.0,-89.56765747070312
84,-45.105072021484375,-48.32746505737305,0.0,-89.57186889648438
85,-45.133697509765625,-49.44285202026367,0.0,-93.3682861328125
86,-45.236106872558594,-50.553890228271484,0.0,-97.1646728515625
87,-45.411861419677734,-51.65571212768555,0.0,-100.9610595703125
88,-45.660179138183594,-52.74347686767578,0.0,-104.75747680664062
89,-45.979976654052734,-53.812416076660156,0.0,-108.55389404296875
90,-46.36984634399414,-54.85783767700195,0.0,-112.35028076171875
91,-46.82807922363281,-55.87514877319336,0.0,-116.14669799804688
92,-47.352664947509766,-56.85988235473633,0.0,-119.94308471679688
93,-47.94129943847656,-57.8077278137207,0.0,-123.739501953125
94,-48.591400146484375,-58.71451950073242,0.0,-127.535888671875
95,-49.300113677978516,-59.576271057128906,0.0,-131.33230590820312
96,-50.065486907958984,-60.3901481628418,0.0,-135.177001953125
97,-50.88641357421875,-61.15185546875,0.0,-139.10897827148438
98,-51.75764083862305,-61.85547637939453,0.0,-143.04095458984375
99,-52.67506790161133,-62.49769973754883,0.0,-146.972900390625
100,-53.63437271118164,-63.07550048828125,0.0,-150.90487670898438
101,-54.63104248046875,-63.586158752441406,0.0,-154.83685302734375
102,-55.66038513183594,-64.02727508544922,0.0,-158.76882934570312
103,-56.71754455566406,-64.39676666259766,0.0,-162.70077514648438
104,-57.79755783081055,-64.6928939819336,0.0,-166.63275146484375
105,-58.89533615112305,-64.91426849365234,0.0,-170.56472778320312
106,-60.00571060180664,-65.05985260009766,0.0,-174.4967041015625
107,-61.12344741821289,-65.12894439697266,0.0,-178.42864990234375
108,-62.15311813354492,-65.14202880859375,0.0,-179.40325927734375
109,-63.15306091308594,-65.1524429321289,0.0,-179.40325927734375
110,-64.15300750732422,-65.1628646850586,0.0,-179.40325927734375
111,-65.1529541015625,-65.17327880859375,0.0,-179.40325927734375
112,-67.08174133300781,-65.19336700439453,0.0,180.59674072265625
113,-67.08174133300781,-65.19336700439453,0.0,180.59674072265625
114,-68.0816879272461,-65.20378112792969,0.0,180.59674072265625
115,-69.08163452148438,-65.21419525146484,0.0,180.59674072265625
116,-70.08157348632812,-65.224609375,0.0,180.59674072265625
